meas_pres_DF,meas_pres_F,meas_pres_G,wrist_angle_deg,grip_angle_deg,flag,force_N,time,target_force,action_DF,action_F,cmd_DF,cmd_F,cmd_G
-0.00430537579665545,-0.00504229304561108,-0.00501336431666166,-0.18,9.54,1,0.26947843867304,0.2,0,1.0310534,-12.442167,0.6,0,0.5
-0.0228634823338112,0.00348935263304492,-0.0138548998162171,-0.18,9.54,1,-0.0357066560869228,0.205,0,1.0310534,-12.442167,0.6,0,0.5
-0.0141284117498836,-0.00701957162963938,-0.0143180207452659,-0.18,9.54,1,0.26947843867304,0.21,0,1.0310534,-12.442167,0.6,0,0.5
0.00949727454804518,-0.00945182810955876,-0.00173096242577891,-0.18,9.54,1,-0.218817712942901,0.215,0,1.0310534,-12.442167,0.6,0,0.5
0.000329465292639764,-0.0116086931952331,-0.00297403233630449,-0.18,9.54,1,0.406811731315024,0.22,0,0.96062005,-6.5170217,0.588186013698578,0,0.5
0.000224719839858567,-0.00516661699765325,-0.00675425160741548,-0.18,9.54,1,-0.050965910824921,0.225,0,0.96062005,-6.5170217,0.588186013698578,0,0.5
-0.00364687052189073,-0.00436277580888792,-0.00592712666534901,-0.18,9.54,1,0.284737693411039,0.23,0,0.96062005,-6.5170217,0.588186013698578,0,0.5
0.00779126927079986,-0.00297185688941053,-0.00769056784294524,-0.18,9.54,1,0.101626636555061,0.235,0,0.96062005,-6.5170217,0.588186013698578,0,0.5
0.0097495498431566,-0.0175208371410027,0.00349577457531474,-0.18,9.54,1,0.513626514481011,0.24,0,0.7093582,-8.540038,0.512807464599609,0,0.5
-0.00398971497408437,-0.00859471232447717,0.0133870945436814,-0.18,9.54,1,-0.0662251655629191,0.245,0,0.7093582,-8.540038,0.512807464599609,0,0.5
-0.0212689721400588,-0.00538290190112931,0.00084279397847673,-0.18,9.54,1,0.238959929197044,0.25,0,0.7093582,-8.540038,0.512807464599609,0,0.5
-0.0045633861954957,-0.00103632486796079,-0.00167939148748544,-0.18,9.54,1,-0.0357066560869228,0.255,0,0.7093582,-8.540038,0.512807464599609,0,0.5
0.0103079840394609,-0.0121022465637838,0.000571195323411278,-0.18,9.54,1,0.26947843867304,0.26,0,0.95540404,-16.871428,0.58662121295929,0,0.5
-0.00163443566936926,-0.00969995571383385,-0.014162584177962,-0.18,9.54,1,0.040589617603068,0.265,0,0.95540404,-16.871428,0.58662121295929,0,0.5
-0.00899423234755717,-0.00243500986285931,-0.00820640180797441,-0.18,9.54,1,0.299996948149037,0.27,0,0.95540404,-16.871428,0.58662121295929,0,0.5
0.00116395095517829,-0.00327195394233313,-0.00179098367983209,-0.18,9.54,1,0.0711081270790643,0.275,0,0.95540404,-16.871428,0.58662121295929,0,0.5
0.0120838644812823,-0.0104373103788885,-0.0057692348689035,-0.18,9.54,1,0.147404400769055,0.28,0,0.70496494,-11.427212,0.511489480733872,0,0.5
-0.00379378577305889,-0.0128871200659284,-0.00345228441829914,-0.18,9.54,1,0.116885891293059,0.285,0,0.70496494,-11.427212,0.511489480733872,0,0.5
-0.00134746870786657,-0.00831888305908779,-0.0123558439551082,-0.18,9.54,1,0.315256202887035,0.29,0,0.70496494,-11.427212,0.511489480733872,0,0.5
-0.0147663237845209,-0.00636547182770752,-0.0161765846665089,-0.18,9.54,1,-0.0357066560869228,0.295,0,0.70496494,-11.427212,0.511489480733872,0,0.5
-0.00708308437264242,-0.00379821453007127,-0.000690507350572467,-0.18,9.54,1,0.299996948149037,0.3,0,0.7363135,-26.489006,0.520894056558609,0,0.5
0.0022396318422436,-0.00272901539157794,-0.00633699173677165,-0.18,9.54,1,0.147404400769055,0.305,0,0.7363135,-26.489006,0.520894056558609,0,0.5
0.00556992908802303,-0.00421743998642953,0.001921686574208,-0.18,9.54,1,0.315256202887035,0.31,0,0.7363135,-26.489006,0.520894056558609,0,0.5
-0.00462352416984689,-0.000299455002298276,-0.01047154453812,-0.18,9.54,1,0.101626636555061,0.315,0,0.7363135,-26.489006,0.520894056558609,0,0.5
-0.0226469587309599,-0.00531160384881709,-0.0105309074913323,-0.18,9.54,1,0.0711081270790643,0.32,0,0.689274,-13.237738,0.506782203912735,0,0.5
-0.00628602839119988,-0.0109593307432415,-0.0134692399354178,-0.18,9.54,1,0.0711081270790643,0.325,0,0.689274,-13.237738,0.506782203912735,0,0.5
0.000926060446273787,-0.00623259358577125,-0.000426544616696489,-0.18,9.54,1,0.361033967101029,0.33,0,0.689274,-13.237738,0.506782203912735,0,0.5
-0.00914916325789678,-0.0103645936288888,-0.00609715270322201,-0.18,9.54,1,0.0711081270790643,0.335,0,0.689274,-13.237738,0.506782203912735,0,0.5
0.0119717524317729,-0.00835118555014584,-0.0110420033844083,-0.18,9.54,1,0.376293221839028,0.34,0,0.69762814,-17.901985,0.509288442134857,0,0.5
0.0173002704538612,0.00716223417159792,-0.0112826065162625,-0.18,9.54,1,0.0253303628650698,0.345,0,0.69762814,-17.901985,0.509288442134857,0,0.5
0.00320553911736644,-0.000106614578578455,-0.00239282961717648,-0.18,9.54,1,0.162663655507053,0.35,0,0.69762814,-17.901985,0.509288442134857,0,0.5
-0.0156509153647332,-0.0156504282914015,-0.00493715435421319,-0.18,9.54,1,0.0558488723410662,0.355,0,0.69762814,-17.901985,0.509288442134857,0,0.5
-0.0283558098621358,-0.00996126659665031,-0.0106112978691504,-0.18,9.54,1,0.284737693411039,0.36,0,0.70195735,-16.62221,0.510587203502655,0,0.5
-0.0209232974760184,-0.0149148331925657,-0.0114525902612065,-0.18,9.54,1,0.26947843867304,0.365,0,0.70195735,-16.62221,0.510587203502655,0,0.5
0.00124892850851876,-0.00781757553839201,0.0156312015703368,-0.18,9.54,1,0.0863673818170625,0.37,0,0.70195735,-16.62221,0.510587203502655,0,0.5
0.0143608915354658,0.00511395233658598,0.0367495484087555,0,9.36,1,0.101626636555061,0.375,0,0.70195735,-16.62221,0.510587203502655,0,0.5
0.0331504493841146,-0.00735526281884327,0.0457318933408779,0.18,9.18,1,0.483108005005015,0.38,0,0.70191854,-18.64289,0.51057556271553,0,0.5
0.0520070405502979,-0.000641833291195351,0.0600122469549969,0.36,8.82,1,0.040589617603068,0.385,0,0.70191854,-18.64289,0.51057556271553,0,0.5
0.0777921009049266,0.00938700494328913,0.0914494359739956,0.72,8.46,1,0.0863673818170625,0.39,0,0.70191854,-18.64289,0.51057556271553,0,0.5
0.0887918141348,-0.00692244549907342,0.103005751779166,1.26,7.74,1,0.0558488723410662,0.395,0,0.70191854,-18.64289,0.51057556271553,0,0.5
0.106589503747325,-0.0109664494275435,0.121434258149445,1.8,6.84,1,0.101626636555061,0.4,0,0.71615005,-26.653034,0.514845013618469,0,0.5
0.127869881110026,-0.00477233361306136,0.142877795465161,2.7,5.76,1,0.0253303628650698,0.405,0,0.71615005,-26.653034,0.514845013618469,0,0.5
0.145394412891911,-0.00998825492177232,0.16131077826041,3.6,4.5,1,0.26947843867304,0.41,0,0.71615005,-26.653034,0.514845013618469,0,0.5
0.162906484711496,-0.00498292413543602,0.175459472059561,4.68,3.06,1,-0.0967436750389155,0.415,0,0.71615005,-26.653034,0.514845013618469,0,0.5
0.177109734922451,-0.000793664443460211,0.193404954293371,5.94,1.44,1,0.101626636555061,0.42,0,0.679391,-27.442503,0.503817307949066,0,0.5
0.195415561082052,0.00556728867139166,0.210078381163748,7.2,-0.36,1,0.513626514481011,0.425,0,0.679391,-27.442503,0.503817307949066,0,0.5
0.206589097677959,-0.0105329143589951,0.223594167805238,7.74,0,1,0.177922910245051,0.43,0,0.679391,-27.442503,0.503817307949066,0,0.5
0.229626206105663,-0.0106051580863386,0.238420239245798,8.64,0.72,1,0.0253303628650698,0.435,0,0.679391,-27.442503,0.503817307949066,0,0.5
0.248410178385348,-0.00769588698917329,0.253938493611147,9.54,1.26,1,-0.0814844203009173,0.44,0,0.624088,-46.508915,0.487226396799088,0,0.5
0.254843825801401,-0.010747696537614,0.265797585884463,10.62,1.44,1,0.0253303628650698,0.445,0,0.624088,-46.508915,0.487226396799088,0,0.5
0.275138535546861,-0.00804136467887877,0.278202210650726,12.06,1.26,1,0.208441419721048,0.45,0,0.624088,-46.508915,0.487226396799088,0,0.5
0.290333422427105,-0.00731014823388209,0.291658083082714,13.5,0.54,1,-0.0357066560869228,0.455,0,0.624088,-46.508915,0.487226396799088,0,0.5
0.30515554447,-0.00614260606809565,0.302593008546378,15.3,-0.18,1,0.0863673818170625,0.46,0,0.81438094,-40.735428,0.544314283132553,0,0.5
0.31902540822102,-0.00710451622755911,0.313164349190268,16.74,-0.18,1,-0.00518814661092648,0.465,0,0.81438094,-40.735428,0.544314283132553,0,0.5
0.328780284292587,-0.00658388041351225,0.323501032187994,18.36,0.18,1,0.040589617603068,0.47,0,0.81438094,-40.735428,0.544314283132553,0,0.5
0.336817752078217,-0.0121668063226813,0.332355224612659,20.16,0,1,-0.112002929776914,0.475,0,0.81438094,-40.735428,0.544314283132553,0,0.5
0.342309191950836,-0.0202494251506511,0.340250266944394,22.14,-0.18,1,0.0863673818170625,0.48,0,0.76259714,-36.95662,0.528779143095017,0,0.5
0.352817489039542,-0.0201270869483179,0.349082419084873,23.94,-0.18,1,-0.0357066560869228,0.485,0,0.76259714,-36.95662,0.528779143095017,0,0.5
0.355281908673564,-0.0276422768891691,0.355969165010764,25.92,0,1,0.422070986053022,0.49,0,0.76259714,-36.95662,0.528779143095017,0,0.5
0.361294749635813,-0.0261431122601005,0.362114162100412,27.9,-0.18,1,-0.112002929776914,0.495,0,0.76259714,-36.95662,0.528779143095017,0,0.5
0.371810135372688,-0.0288860833743669,0.369239216381065,29.88,-0.18,1,0.19318216498305,0.5,0,0.6527043,-29.032454,0.495811289548874,0,0.5
0.380083805329215,-0.0237420127250427,0.375461092790032,31.86,-0.18,1,-0.0204474013489246,0.505,0,0.6527043,-29.032454,0.495811289548874,0,0.5
0.387069862590574,-0.0278194704576996,0.380592604210746,33.84,-0.18,1,-0.127262184514912,0.51,0,0.6527043,-29.032454,0.495811289548874,0,0.5
