strike_idx,target_time,peak_time,timing_err_ms,peak_force,success,model_key,model,seed,midi,trial,force_threshold
32,11.405615261767284,11.435577473488213,29.962211720928167,28.430951872310544,True,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
33,11.94493507274402,11.979890986418438,34.95591367441797,32.74932096316414,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
34,12.24455718995332,12.364406036837037,119.848846883718,1.2999969481490368,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
35,12.584128922790523,12.604103730604477,19.974807813953888,8.212439344462428,True,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
36,12.88375103999982,12.91371325172075,29.962211720929943,42.69835505233922,True,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
37,13.642793736930043,13.697724458418415,54.93072148837186,1.895107882931022,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
38,13.922441046325389,13.937422152185853,14.981105860464083,47.74916837061678,True,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
39,14.301962394790499,14.346905712371894,44.9433175813958,1.3762932218390276,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
40,14.62155931981375,14.646527829581192,24.968509767441915,40.18057802056946,True,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
41,14.86125701358119,14.881231821395142,19.97480781395211,28.20206305124057,True,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
42,15.18584764055793,15.195835044464905,9.987403906976056,30.00265511032441,True,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
43,15.500450863627691,15.530413075348621,29.962211720929943,47.01672414319287,True,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
44,15.580350094883505,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
45,16.06473918437187,16.079720290232334,14.981105860464083,37.12872707296978,True,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
46,16.379342407441634,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
47,16.599065293395117,16.634021207069537,34.95591367441975,46.36057618945889,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
48,16.898687410604417,16.91366851646488,14.981105860464083,12.790215765861989,True,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
49,17.23825914344162,,,0.0,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
50,17.318158374697433,17.36310169227883,44.9433175813958,16.84917752616961,False,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
51,17.79755376223231,17.82751597395324,29.962211720928167,42.54576250495924,True,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
52,18.336873573209047,18.36184208297649,24.96850976744369,21.28962065492724,True,RAL/B_seed1,B,1,gmd_03_high_bpm138.mid,1,1.0
