strike_idx,target_time,peak_time,timing_err_ms,peak_force,success,model_key,model,seed,midi,trial,force_threshold
15,5.912514473481795,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
16,6.152211006190516,6.222122494897227,69.91148870671094,4.595995971556752,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
17,6.691528204785139,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
18,6.991148870671041,7.086028748201577,94.87987753053595,2.3986632892849613,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
19,7.350693669734123,7.465548258323719,114.85458858959596,17.07806634723958,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
20,7.690263757738145,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
21,7.929960290446867,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
22,8.209606245273708,8.324460833863304,114.85458858959596,9.921475875118276,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
23,8.54917633327773,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
24,8.64904988857303,8.64904988857303,0.0,81.82308420056768,True,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
25,9.113461920696178,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
26,9.408088908817316,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
27,9.667760152585096,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
28,9.987355529530058,10.07724172929583,89.88619976577183,12.713919492171996,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
29,10.30695090647502,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
30,10.866242816128704,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
31,11.19083187083843,11.300692781663262,109.86091082483185,26.96606341746267,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
32,11.405560014723326,11.485458858959568,79.89884423624183,24.158360545670952,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
33,11.94487721331795,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
34,12.244497879203852,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
35,12.584067967207874,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
36,12.883688633093776,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
37,13.64272765333806,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
38,13.922373608164902,13.982297741342082,59.92413317718004,7.510513626514456,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
39,14.301893118287044,14.411754029111874,109.86091082483007,15.002807702871776,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
40,14.621488495232006,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
41,14.861185027940728,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
42,15.185774082650454,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
43,15.50037578183065,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
44,15.580274626066892,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
45,16.064661369249098,16.149553891250104,84.89252200100594,19.794213690603364,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
46,16.379263068429296,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
47,16.598984890078956,16.658909023256136,59.92413317718004,35.633320108645904,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
48,16.89860555596486,17.003472789024926,104.86723306006596,19.21436201055938,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
49,17.23817564396888,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
50,17.31807448820512,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
51,17.797467553622564,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
52,18.336784752217188,18.421677274218194,84.89252200100594,42.80516983550526,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
53,18.881095628576574,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
54,19.175722616697712,19.265608816463484,89.88619976577183,23.944730979338978,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
55,19.535267415760796,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
56,19.834888081646696,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
57,20.059603581061122,20.129515069767834,69.91148870671182,1.2084414197210478,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
58,20.29430643600508,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
59,20.933497189895004,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
60,21.572687943784928,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
61,21.792409765434588,,,0.0,False,RAL/A_seed1,A,1,gmd_03_high_bpm138.mid,3,1.0
